,REF,Review Date,Cocoa Percent,Rating,Num_of_Ingredients,clusters
0,2454,2019,76.0,3.25,3,1
1,2458,2019,76.0,3.5,3,1
2,2454,2019,76.0,3.75,3,1
3,2542,2021,68.0,3.0,3,1
4,2546,2021,72.0,3.0,3,1
5,2546,2021,80.0,3.25,3,1
6,2542,2021,68.0,3.5,3,1
7,797,2012,70.0,3.5,4,0
8,797,2012,63.0,3.75,4,0
9,1011,2013,70.0,2.75,4,2
10,1015,2013,70.0,2.75,4,2
11,1011,2013,70.0,3.0,4,2
12,1015,2013,70.0,3.0,4,2
13,1011,2013,70.0,3.25,4,2
14,1015,2013,70.0,3.25,4,2
15,1019,2013,70.0,3.25,4,2
16,1019,2013,70.0,3.5,4,2
17,1011,2013,70.0,3.75,4,2
18,1015,2013,70.0,4.0,4,2
19,1019,2013,63.0,4.0,3,2
20,1315,2014,70.0,2.75,4,2
21,1315,2014,70.0,3.5,4,2
22,1315,2014,70.0,3.5,4,2
23,1319,2014,70.0,3.75,4,2
24,1319,2014,70.0,4.0,4,2
25,1676,2015,70.0,2.75,4,2
26,1676,2015,70.0,3.0,4,2
27,1680,2015,70.0,3.5,4,2
28,1704,2015,70.0,3.5,4,2
29,1876,2016,63.0,3.75,4,1
30,2206,2018,70.0,3.5,4,1
31,2206,2018,63.0,3.75,4,1
32,2648,2021,70.0,4.0,4,1
33,1462,2015,70.0,3.75,2,2
34,1470,2015,70.0,3.75,2,2
35,2462,2020,74.0,3.25,2,1
36,2470,2020,70.0,3.5,2,1
37,705,2011,60.0,2.75,3,0
38,705,2011,80.0,3.25,3,0
39,705,2011,88.0,3.5,3,0
40,705,2011,72.0,3.5,3,0
41,2438,2019,70.0,2.5,2,1
42,2438,2019,70.0,2.75,2,1
43,2442,2019,70.0,2.75,2,1
44,2438,2019,70.0,3.0,2,1
45,370,2009,55.0,2.75,4,0
46,370,2009,70.0,3.0,4,0
47,316,2009,70.0,3.0,3,0
48,502,2010,75.0,2.75,4,0
49,508,2010,75.0,2.75,4,0
50,636,2011,75.0,3.75,4,0
51,1061,2013,75.0,2.5,5,2
52,1173,2013,75.0,2.5,5,2
53,1215,2014,65.0,2.75,6,2
54,1215,2014,75.0,2.75,5,2
55,1215,2014,75.0,3.0,5,2
56,1992,2017,75.0,3.5,6,1
57,1944,2017,70.0,3.5,3,1
58,1944,2017,70.0,3.5,3,1
59,1944,2017,70.0,3.5,3,1
60,1944,2017,70.0,3.5,3,1
61,1125,2013,60.0,2.5,4,2
62,1125,2013,60.0,3.0,4,2
63,1133,2013,60.0,3.0,4,2
64,1129,2013,80.0,3.25,4,2
65,1133,2013,60.0,3.25,4,2
66,1732,2016,60.0,2.5,3,2
67,1732,2016,60.0,2.5,3,2
68,1728,2016,60.0,2.75,3,2
69,1732,2016,60.0,2.75,3,2
70,1728,2016,60.0,3.0,3,2
71,2044,2018,70.0,3.0,3,1
72,147,2007,70.0,3.0,4,0
73,129,2007,70.0,3.5,4,0
74,175,2007,70.0,3.75,4,0
75,304,2008,70.0,2.75,4,0
76,363,2009,70.0,3.0,4,0
77,544,2010,70.0,3.0,4,0
78,470,2010,70.0,3.75,4,0
79,470,2010,70.0,4.0,4,0
80,725,2011,70.0,4.0,4,0
81,327,2009,70.0,2.75,2,0
82,464,2009,85.0,2.75,2,0
83,322,2009,70.0,3.0,2,0
84,464,2009,85.0,3.0,2,0
85,1964,2017,70.0,3.0,0,1
86,1964,2017,70.0,3.5,0,1
87,1145,2013,72.0,3.25,3,2
88,1145,2013,73.0,3.5,3,2
89,1494,2015,64.0,3.0,4,2
90,1494,2015,66.0,3.25,2,2
91,1498,2015,75.0,3.25,2,2
92,1498,2015,63.0,3.25,2,2
93,1498,2015,70.0,3.25,2,2
94,1498,2015,68.0,3.5,2,2
95,75,2006,66.0,3.75,4,0
96,123,2007,70.0,3.0,4,0
97,123,2007,70.0,3.0,4,0
98,123,2007,70.0,3.5,4,0
99,129,2007,70.0,3.5,4,0
100,170,2007,63.0,3.5,4,0
101,123,2007,70.0,3.75,4,0
102,979,2012,70.0,3.75,4,2
103,2088,2018,70.0,3.0,4,1
104,2088,2018,70.0,3.0,4,1
105,2092,2018,70.0,3.0,4,1
106,2092,2018,75.0,3.5,4,1
107,2434,2019,70.0,2.75,3,1
108,572,2010,85.0,2.75,4,0
109,572,2010,50.0,3.75,4,0
110,572,2010,75.0,3.75,4,0
111,572,2010,60.0,4.0,4,0
112,1065,2013,75.0,3.25,4,2
113,1259,2014,75.0,3.0,2,2
114,1852,2016,75.0,3.5,2,1
115,2586,2021,75.0,3.0,2,1
116,2586,2021,75.0,3.25,2,1
117,1379,2014,72.0,2.5,3,2
118,1379,2014,75.0,2.75,3,2
119,1375,2014,75.0,3.0,3,2
120,1379,2014,75.0,3.0,3,2
121,1602,2015,75.0,2.75,2,2
122,1602,2015,70.0,3.25,2,2
123,1534,2015,70.0,3.5,2,2
124,1534,2015,68.0,3.5,2,2
125,1598,2015,70.0,3.5,2,2
126,1602,2015,75.0,3.5,3,2
127,1534,2015,70.0,3.75,2,2
128,1598,2015,70.0,3.75,2,2
129,1598,2015,70.0,4.0,2,2
130,1904,2016,70.0,3.25,3,1
131,1904,2016,70.0,3.25,3,1
132,1928,2016,70.0,3.25,2,1
133,1928,2016,73.0,3.25,2,1
134,1724,2016,70.0,3.5,2,2
135,1900,2016,73.0,3.5,3,1
136,1904,2016,70.0,3.5,2,1
137,1908,2016,70.0,3.5,2,1
138,1724,2016,70.0,3.75,2,2
139,1904,2016,70.0,3.75,3,1
140,1928,2016,70.0,3.75,2,1
141,1908,2016,70.0,4.0,2,1
142,1924,2016,70.0,4.0,2,1
143,2020,2017,70.0,3.5,2,1
144,2020,2017,70.0,3.5,3,1
145,2020,2017,73.0,3.5,3,1
146,2028,2017,70.0,3.5,3,1
147,2024,2017,70.0,4.0,2,1
148,2028,2017,70.0,4.0,2,1
149,2068,2018,70.0,3.0,2,1
150,2254,2018,70.0,4.0,2,1
151,2450,2019,70.0,3.0,3,1
152,2330,2019,70.0,3.25,3,1
153,2166,2018,70.0,3.0,2,1
154,2162,2018,70.0,3.25,2,1
155,2162,2018,70.0,3.5,2,1
156,2162,2018,70.0,3.5,2,1
157,300,2008,72.0,3.75,3,0
158,363,2009,72.0,1.75,3,0
159,355,2009,75.0,2.5,3,0
160,355,2009,72.0,2.75,3,0
161,363,2009,80.0,3.0,3,0
162,363,2009,75.0,3.0,3,0
163,363,2009,72.0,3.25,3,0
164,486,2010,100.0,1.75,0,0
165,600,2010,72.0,3.25,3,0
166,600,2010,72.0,3.25,3,0
167,600,2010,72.0,3.5,3,0
168,531,2010,72.0,3.75,3,0
169,745,2011,72.0,2.75,3,0
170,729,2011,72.0,4.0,3,0
171,947,2012,72.0,3.75,3,0
172,1193,2013,72.0,3.25,3,2
173,1181,2013,72.0,2.75,4,2
174,2562,2021,72.0,3.25,4,1
175,2562,2021,72.0,3.25,4,1
176,2566,2021,72.0,3.5,4,1
177,141,2007,75.0,2.5,2,0
178,175,2007,70.0,3.0,2,0
179,331,2009,77.0,3.75,2,0
180,647,2011,72.0,3.75,2,0
181,661,2011,70.0,3.75,2,0
182,1780,2016,68.0,3.75,3,2
183,2434,2019,70.0,3.0,4,1
184,2056,2018,77.0,2.75,4,1
185,2056,2018,70.0,3.0,3,1
186,2056,2018,70.0,3.0,3,1
187,2056,2018,70.0,3.5,3,1
188,2672,2021,70.0,2.5,2,1
189,2672,2021,70.0,3.0,2,1
190,999,2012,70.0,2.5,2,2
191,999,2012,70.0,2.5,2,2
192,995,2012,70.0,3.0,2,2
193,1474,2015,80.0,3.25,2,2
194,1474,2015,70.0,3.5,2,2
195,2146,2018,70.0,3.0,2,1
196,1454,2015,70.0,2.75,3,2
197,1454,2015,70.0,3.5,3,2
198,2290,2019,72.0,2.5,3,1
199,2294,2019,82.0,2.75,3,1
200,2294,2019,72.0,3.25,3,1
201,983,2012,70.0,3.25,2,2
202,983,2012,70.0,3.5,2,2
203,983,2012,70.0,3.75,2,2
204,1295,2014,70.0,4.0,2,2
205,1554,2015,70.0,3.5,2,2
206,1980,2017,72.0,3.5,2,1
207,1980,2017,80.0,3.5,2,1
208,955,2012,80.0,2.75,4,0
209,1880,2016,65.0,3.25,3,1
210,1840,2016,65.0,3.5,3,2
211,1868,2016,70.0,3.75,3,1
212,2374,2019,70.0,2.25,4,1
213,1948,2017,73.0,3.0,3,1
214,1948,2017,72.0,3.25,3,1
215,1784,2016,80.0,2.75,3,2
216,1784,2016,70.0,2.75,3,2
217,1784,2016,70.0,2.75,3,2
218,1788,2016,90.0,2.75,3,2
219,586,2010,64.0,2.75,4,0
220,586,2010,64.0,2.75,4,0
221,586,2010,64.0,2.75,4,0
222,586,2010,71.0,3.5,4,0
223,1804,2016,70.0,3.25,3,2
224,1800,2016,70.0,3.5,3,2
225,1864,2016,70.0,3.5,2,1
226,2190,2018,75.0,3.25,3,1
227,2648,2021,70.0,3.75,3,1
228,1768,2016,83.0,2.75,3,2
229,1768,2016,78.0,3.0,3,2
230,1768,2016,83.0,3.5,3,2
231,2246,2018,72.0,3.0,4,1
232,2246,2018,72.0,3.0,4,1
233,2246,2018,72.0,3.0,4,1
234,773,2011,72.0,3.75,3,0
235,757,2011,72.0,4.0,3,0
236,1141,2013,74.0,3.5,3,2
237,1141,2013,74.0,3.5,3,2
238,1141,2013,74.0,3.5,3,2
239,1141,2013,73.0,4.0,3,2
240,797,2012,55.0,2.75,5,0
241,508,2010,70.0,3.25,3,0
242,508,2010,74.0,3.25,3,0
243,508,2010,64.0,3.5,3,0
244,508,2010,72.0,3.5,3,0
245,636,2011,64.0,3.0,3,0
246,636,2011,88.0,3.0,3,0
247,636,2011,72.0,3.5,3,0
248,636,2011,72.0,4.0,3,0
249,1482,2015,76.0,2.5,2,2
250,1486,2015,76.0,2.5,2,2
251,1486,2015,78.0,2.5,4,2
252,1486,2015,86.0,3.25,4,2
253,2088,2018,70.0,3.0,4,1
254,2088,2018,70.0,3.0,4,1
255,2084,2018,70.0,3.5,4,1
256,233,2008,71.0,3.0,2,0
257,256,2008,70.0,3.0,2,0
258,233,2008,75.0,3.5,2,0
259,233,2008,68.0,3.75,2,0
260,414,2009,75.0,3.0,2,0
261,423,2009,75.0,3.25,2,0
262,414,2009,65.0,3.5,2,0
263,431,2009,65.0,3.5,2,0
264,558,2010,65.0,2.75,2,0
265,565,2010,70.0,3.0,2,0
266,565,2010,78.0,3.0,2,0
267,478,2010,75.0,3.25,2,0
268,502,2010,70.0,3.75,2,0
269,963,2012,72.0,3.5,3,2
270,2108,2018,70.0,3.0,2,1
271,2114,2018,70.0,3.0,2,1
272,2114,2018,70.0,3.25,2,1
273,2422,2019,70.0,2.75,2,1
274,256,2008,70.0,2.75,3,0
275,256,2008,70.0,2.75,3,0
276,256,2008,70.0,3.0,3,0
277,2574,2021,70.0,3.75,4,1
278,1331,2014,70.0,2.75,4,2
279,2590,2021,72.0,3.25,3,1
280,2590,2021,72.0,3.25,3,1
281,322,2009,72.0,2.75,4,0
282,1046,2013,82.0,3.5,4,2
283,911,2012,70.0,3.5,3,0
284,911,2012,70.0,3.75,3,0
285,1752,2016,75.0,2.75,2,2
286,1756,2016,75.0,3.0,2,2
287,1740,2016,82.0,3.5,2,2
288,1752,2016,75.0,3.5,2,2
289,1996,2017,70.0,2.75,3,1
290,2290,2019,68.0,2.5,2,1
291,2290,2019,72.0,2.75,2,1
292,2290,2019,74.0,3.25,2,1
293,81,2006,100.0,1.5,0,0
294,81,2006,75.0,3.0,3,0
295,24,2006,75.0,3.75,3,0
296,32,2006,75.0,3.75,3,0
297,75,2006,75.0,3.75,3,0
298,48,2006,75.0,4.0,3,0
299,81,2006,75.0,4.0,3,0
300,123,2007,75.0,2.5,3,0
301,199,2008,75.0,4.0,3,0
302,336,2009,75.0,2.75,3,0
303,331,2009,75.0,3.0,3,0
304,336,2009,75.0,3.0,3,0
305,395,2009,75.0,3.0,3,0
306,761,2011,75.0,3.25,3,0
307,629,2011,75.0,3.5,3,0
308,629,2011,75.0,3.5,3,0
309,629,2011,75.0,3.5,3,0
310,672,2011,75.0,3.5,3,0
311,629,2011,75.0,3.75,3,0
312,629,2011,75.0,4.0,3,0
313,629,2011,75.0,4.0,3,0
314,1042,2013,75.0,3.25,3,2
315,1038,2013,75.0,3.5,3,2
316,1418,2014,75.0,3.25,3,2
317,1418,2014,65.0,3.75,3,2
318,1339,2014,75.0,4.0,3,2
319,1912,2016,75.0,3.5,3,1
320,2246,2018,75.0,4.0,3,1
321,2250,2018,75.0,4.0,3,1
322,2554,2021,75.0,3.75,3,1
323,341,2009,100.0,1.5,0,0
324,316,2009,77.0,3.25,2,0
325,1267,2014,70.0,2.75,0,2
326,1271,2014,70.0,2.75,0,2
327,2254,2018,75.0,3.5,3,1
328,2194,2018,70.0,3.75,3,1
329,2096,2018,70.0,4.0,3,1
330,2542,2021,62.0,3.0,3,1
331,1125,2013,72.0,3.0,5,2
332,1125,2013,70.0,3.25,5,2
333,1129,2013,75.0,3.5,5,2
334,1129,2013,85.0,3.5,5,2
335,1255,2014,70.0,3.75,3,2
336,1355,2014,70.0,4.0,3,2
337,1462,2015,68.0,3.75,3,2
338,1868,2016,70.0,3.5,3,1
339,1868,2016,70.0,3.75,3,1
340,1980,2017,70.0,3.25,3,1
341,1984,2017,75.0,3.75,3,1
342,1518,2015,80.0,2.75,3,2
343,1514,2015,60.0,3.0,3,2
344,1514,2015,80.0,3.25,3,2
345,1518,2015,80.0,3.25,3,2
346,1518,2015,60.0,3.25,3,2
347,1514,2015,70.0,3.5,2,2
348,1149,2013,70.0,3.0,4,2
349,1235,2014,68.0,2.75,3,2
350,1231,2014,72.0,3.0,3,2
351,1231,2014,70.0,3.5,3,2
352,1231,2014,72.0,3.5,3,2
353,1638,2015,70.0,3.25,2,2
354,1181,2013,68.0,2.75,3,2
355,2052,2018,70.0,2.5,3,1
356,2052,2018,70.0,3.0,3,1
357,1323,2014,60.0,2.5,3,2
358,1299,2014,72.0,3.25,3,2
359,1303,2014,72.0,3.25,3,2
360,1303,2014,72.0,3.25,3,2
361,1299,2014,72.0,3.5,3,2
362,2314,2019,70.0,3.0,2,1
363,2274,2019,70.0,3.25,2,1
364,2274,2019,70.0,3.5,2,1
365,2330,2019,70.0,3.0,4,1
366,2266,2019,70.0,3.5,4,1
367,2266,2019,70.0,3.75,4,1
368,1606,2015,70.0,2.5,2,2
369,600,2010,75.0,2.25,2,0
370,502,2010,75.0,2.5,2,0
371,502,2010,75.0,2.75,2,0
372,1215,2014,75.0,2.5,2,2
373,141,2007,72.0,2.0,5,0
374,147,2007,66.0,3.0,5,0
375,300,2008,75.0,2.0,5,0
376,586,2010,70.0,3.0,5,0
377,1716,2016,65.0,3.5,5,2
378,2226,2018,72.0,2.5,2,1
379,2230,2018,72.0,3.0,2,1
380,2226,2018,72.0,3.75,2,1
381,1391,2014,75.0,2.5,2,2
382,1391,2014,74.0,3.25,2,2
383,1391,2014,75.0,3.5,2,2
384,1395,2014,70.0,3.75,2,2
385,1668,2015,74.0,3.25,2,2
386,1692,2015,75.0,3.25,2,2
387,1688,2015,77.0,3.5,2,2
388,2238,2018,75.0,2.75,2,1
389,2278,2019,75.0,2.5,2,1
390,2278,2019,70.0,3.0,2,1
391,2076,2018,70.0,3.0,2,1
392,1434,2014,69.0,2.75,4,2
393,1434,2014,70.0,3.25,4,2
394,1430,2014,64.0,3.5,4,2
395,1430,2014,70.0,3.5,4,2
396,1662,2015,72.0,3.75,3,2
397,1816,2016,71.0,3.75,3,2
398,1816,2016,74.0,3.75,3,2
399,1860,2016,70.0,3.5,4,1
400,641,2011,72.0,3.0,2,0
401,647,2011,65.0,3.25,2,0
402,641,2011,66.0,3.75,2,0
403,991,2012,72.0,3.75,2,2
404,336,2009,70.0,4.0,4,0
405,346,2009,70.0,4.0,4,0
406,537,2010,71.0,3.25,4,0
407,508,2010,71.0,3.5,4,0
408,537,2010,71.0,3.5,4,0
409,537,2010,77.0,3.5,4,0
410,523,2010,71.0,3.75,4,0
411,523,2010,71.0,4.0,4,0
412,1908,2016,70.0,3.5,4,1
413,2510,2020,72.0,2.75,4,1
414,2510,2020,72.0,2.75,4,1
415,2510,2020,72.0,3.0,4,1
416,1684,2015,70.0,3.0,2,2
417,1684,2015,70.0,3.25,2,2
418,1684,2015,70.0,3.5,2,2
419,2084,2018,70.0,3.0,0,1
420,2084,2018,70.0,3.25,0,1
421,2084,2018,70.0,3.5,0,1
422,2610,2021,70.0,3.5,2,1
423,2614,2021,70.0,3.5,2,1
424,2614,2021,80.0,3.5,2,1
425,2610,2021,70.0,4.0,2,1
426,259,2008,91.0,1.5,4,0
427,245,2008,82.0,2.5,4,0
428,237,2008,63.0,3.5,4,0
429,237,2008,71.0,3.5,4,0
430,141,2007,70.0,1.0,0,0
431,296,2008,60.0,2.75,0,0
432,749,2011,78.0,2.25,2,0
433,765,2011,70.0,2.5,2,0
434,809,2012,80.0,3.0,2,0
435,1185,2013,100.0,3.5,1,2
436,1442,2014,75.0,2.5,2,2
437,1442,2014,72.0,3.0,2,2
438,1442,2014,70.0,3.5,2,2
439,1804,2016,75.0,2.5,3,2
440,1804,2016,73.0,2.75,3,2
441,1804,2016,70.0,3.0,3,2
442,1808,2016,75.0,3.0,3,2
443,1808,2016,70.0,3.25,3,2
444,2558,2021,70.0,3.25,4,1
445,2558,2021,70.0,3.25,4,1
446,2558,2021,70.0,3.5,4,1
447,2558,2021,70.0,3.75,4,1
448,237,2008,77.0,2.0,4,0
449,237,2008,77.0,2.5,4,0
450,245,2008,77.0,2.75,4,0
451,266,2008,55.0,3.0,4,0
452,269,2008,55.0,3.25,4,0
453,269,2008,55.0,3.5,4,0
454,1263,2014,70.0,3.5,3,2
455,1263,2014,70.0,3.75,3,2
456,2626,2021,70.0,3.0,3,1
457,2626,2021,70.0,3.25,3,1
458,2630,2021,70.0,3.25,3,1
459,2630,2021,70.0,3.25,3,1
460,845,2012,80.0,2.75,2,0
461,841,2012,72.0,3.0,2,0
462,1586,2015,72.0,3.25,2,2
463,1582,2015,72.0,3.5,3,2
464,1586,2015,72.0,3.5,2,2
465,1884,2016,65.0,3.0,3,1
466,1888,2016,65.0,3.25,3,1
467,1888,2016,65.0,3.25,3,1
468,1888,2016,65.0,3.5,3,1
469,1888,2016,65.0,3.5,3,1
470,2154,2018,75.0,2.0,2,1
471,2394,2019,71.0,3.0,2,1
472,2402,2019,65.0,3.25,2,1
473,1105,2013,70.0,2.5,3,2
474,1153,2013,70.0,2.75,3,2
475,1101,2013,70.0,3.0,3,2
476,1153,2013,72.0,3.0,3,2
477,1105,2013,70.0,3.25,3,2
478,1109,2013,72.0,3.25,3,2
479,1101,2013,73.0,3.5,2,2
480,1407,2014,70.0,2.75,3,2
481,1347,2014,72.0,3.5,3,2
482,1371,2014,76.0,3.5,3,2
483,1570,2015,72.0,3.5,3,2
484,1574,2015,72.0,3.5,3,2
485,1570,2015,70.0,3.75,3,2
486,1724,2016,72.0,4.0,3,2
487,1956,2017,70.0,3.25,2,1
488,2354,2019,70.0,3.5,3,1
489,2314,2019,70.0,3.75,3,1
490,2554,2021,70.0,4.0,3,1
491,2688,2021,72.0,4.0,3,1
492,1247,2014,70.0,2.5,3,2
493,1247,2014,70.0,2.75,3,2
494,1251,2014,70.0,2.75,3,2
495,1251,2014,70.0,3.0,3,2
496,404,2009,72.0,2.75,0,0
497,1426,2014,70.0,2.75,3,2
498,2672,2021,70.0,3.0,3,1
499,2676,2021,70.0,3.0,3,1
500,2676,2021,72.0,3.25,3,1
501,2028,2017,74.0,3.0,2,1
502,2238,2018,68.0,3.5,3,1
503,1900,2016,70.0,3.25,3,1
504,252,2008,75.0,3.0,3,0
505,486,2010,55.0,2.75,3,0
506,1235,2014,70.0,3.5,3,2
507,2202,2018,72.0,3.0,3,1
508,2422,2019,72.0,3.5,3,1
509,2668,2021,83.0,3.25,3,1
510,2668,2021,69.0,3.25,3,1
511,672,2011,70.0,3.5,0,0
512,1454,2015,70.0,3.25,3,2
513,1407,2014,75.0,3.0,2,2
514,1407,2014,82.0,3.25,2,2
515,1696,2015,70.0,2.75,2,2
516,1696,2015,70.0,3.5,2,2
517,2298,2019,72.0,2.5,3,1
518,2298,2019,71.0,3.25,3,1
519,1482,2015,65.0,2.5,2,2
520,1514,2015,80.0,2.5,2,2
521,1482,2015,65.0,2.75,2,2
522,2442,2019,74.0,3.0,2,1
523,647,2011,70.0,3.75,2,0
524,647,2011,68.0,3.75,2,0
525,1772,2016,90.0,2.5,2,2
526,1772,2016,80.0,2.5,2,2
527,1760,2016,70.0,2.5,2,2
528,1760,2016,70.0,2.75,2,2
529,1768,2016,80.0,2.75,2,2
530,1764,2016,60.0,3.0,2,2
531,1764,2016,75.0,3.0,2,2
532,1764,2016,80.0,3.0,2,2
533,1764,2016,70.0,3.25,2,2
534,1259,2014,74.0,2.75,3,2
535,1530,2015,75.0,3.25,3,2
536,1530,2015,68.0,3.5,3,2
537,1530,2015,80.0,3.75,3,2
538,919,2012,82.0,2.5,3,0
539,919,2012,68.0,2.75,3,0
540,919,2012,72.0,3.25,3,0
541,1121,2013,70.0,3.75,2,2
542,1582,2015,69.0,3.75,3,2
543,1582,2015,80.0,3.75,2,2
544,2700,2021,70.0,2.75,3,1
545,2134,2018,72.0,3.25,3,1
546,2294,2019,70.0,3.0,3,1
547,1219,2014,70.0,2.5,4,2
548,2080,2018,63.0,2.5,3,1
549,2080,2018,76.0,2.75,2,1
550,2080,2018,70.0,2.75,2,1
551,1454,2015,77.0,3.0,0,2
552,682,2011,65.0,3.25,0,0
553,1832,2016,75.0,3.25,3,2
554,2594,2021,70.0,3.25,2,1
555,2598,2021,73.0,3.25,2,1
556,2594,2021,70.0,3.5,2,1
557,117,2007,71.0,2.5,4,0
558,117,2007,71.0,2.5,4,0
559,117,2007,70.0,3.0,4,0
560,209,2008,71.0,3.5,4,0
561,439,2009,60.0,3.25,4,0
562,439,2009,75.0,3.25,4,0
563,478,2010,71.0,3.25,4,0
564,478,2010,71.0,3.5,4,0
565,1522,2015,65.0,2.5,2,2
566,1522,2015,75.0,2.5,2,2
567,377,2009,80.0,2.5,4,0
568,377,2009,70.0,2.75,4,0
569,377,2009,70.0,3.0,4,0
570,377,2009,80.0,3.0,4,0
571,377,2009,70.0,3.0,4,0
572,2534,2020,70.0,3.5,2,1
573,2514,2020,75.0,3.75,2,1
574,2534,2020,70.0,3.75,2,1
575,2514,2020,67.0,4.0,2,1
576,2638,2021,75.0,3.5,2,1
577,2638,2021,75.0,3.75,2,1
578,1149,2013,42.0,2.75,4,2
579,2250,2018,70.0,2.75,2,1
580,2226,2018,75.0,3.75,3,1
581,2314,2019,72.0,3.0,3,1
582,2310,2019,70.0,3.25,3,1
583,2310,2019,73.0,3.5,3,1
584,2310,2019,72.0,3.5,3,1
585,2306,2019,72.0,3.75,3,1
586,2310,2019,70.0,4.0,3,1
587,666,2011,68.0,3.75,0,0
588,445,2009,61.0,3.0,5,0
589,486,2010,77.0,2.75,3,0
590,252,2008,100.0,1.0,0,0
591,209,2008,80.0,3.0,3,0
592,227,2008,75.0,3.75,3,0
593,470,2010,73.5,3.75,2,0
594,2630,2021,70.0,3.5,3,1
595,2630,2021,79.0,3.5,3,1
596,1486,2015,73.0,3.5,2,2
597,2474,2020,70.0,3.5,3,1
598,2402,2019,70.0,2.25,4,1
599,2606,2021,68.0,3.0,3,1
600,2606,2021,77.0,3.25,2,1
601,2606,2021,70.0,3.25,3,1
602,292,2008,80.0,2.75,0,0
603,296,2008,88.0,2.75,0,0
604,292,2008,72.0,3.25,0,0
605,292,2008,70.0,3.75,0,0
606,579,2010,70.0,3.25,0,0
607,1630,2015,76.0,3.5,2,2
608,1916,2016,78.0,2.75,2,1
609,2688,2021,70.0,2.5,3,1
610,2688,2021,70.0,2.5,3,1
611,2684,2021,68.0,3.25,3,1
612,2688,2021,75.0,3.5,3,1
613,196,2007,72.0,3.0,3,0
614,220,2008,72.0,3.0,3,0
615,220,2008,72.0,3.0,3,0
616,341,2009,72.0,3.0,3,0
617,445,2009,62.0,3.25,3,0
618,451,2009,70.0,3.5,3,0
619,451,2009,70.0,3.75,3,0
620,558,2010,72.0,2.5,3,0
621,478,2010,70.0,3.0,3,0
622,558,2010,72.0,3.0,3,0
623,470,2010,72.0,3.25,3,0
624,558,2010,72.0,3.25,3,0
625,558,2010,72.0,3.25,3,0
626,817,2012,100.0,1.5,0,0
627,813,2012,85.0,3.5,3,0
628,959,2012,70.0,3.5,3,2
629,821,2012,72.0,3.75,3,0
630,1169,2013,65.0,3.25,4,2
631,1984,2017,75.0,3.75,3,1
632,48,2006,70.0,1.0,0,0
633,971,2012,75.0,3.25,3,2
634,975,2012,65.0,3.25,3,2
635,975,2012,67.0,3.25,3,2
636,975,2012,64.0,3.25,3,2
637,975,2012,75.0,3.5,3,2
638,1283,2014,70.0,2.5,3,2
639,1335,2014,83.0,2.75,3,2
640,1736,2016,85.0,3.25,3,2
641,1736,2016,73.0,3.75,3,2
642,2466,2020,70.0,3.25,2,1
643,2466,2020,70.0,3.25,2,1
644,2502,2020,70.0,3.25,2,1
645,2466,2020,70.0,3.5,2,1
646,2656,2021,70.0,3.75,2,1
647,2526,2020,70.0,3.25,3,1
648,2522,2020,70.0,3.5,3,1
649,2522,2020,75.0,3.5,3,1
650,2526,2020,70.0,3.5,3,1
651,2622,2021,73.0,3.75,2,1
652,785,2011,70.0,3.25,5,0
653,1654,2015,70.0,2.75,3,2
654,1928,2017,72.0,2.75,2,1
655,1666,2015,70.0,2.25,3,2
656,1666,2015,70.0,2.75,3,2
657,1610,2015,70.0,3.0,3,2
658,1610,2015,70.0,3.5,3,2
659,2064,2018,65.0,2.5,4,1
660,2574,2021,68.0,2.5,4,1
661,2574,2021,72.0,3.0,4,1
662,2574,2021,72.0,3.5,4,1
663,805,2012,70.0,3.0,2,0
664,805,2012,70.0,3.25,2,0
665,915,2012,70.0,3.75,2,0
666,1026,2013,70.0,2.75,2,2
667,1026,2013,70.0,3.25,2,2
668,1085,2013,70.0,3.5,2,2
669,1153,2013,70.0,3.5,2,2
670,1303,2014,70.0,2.75,2,2
671,1219,2014,70.0,3.5,2,2
672,1295,2014,70.0,3.5,2,2
673,1387,2014,70.0,3.75,2,2
674,1446,2015,70.0,3.0,2,2
675,1816,2016,70.0,3.75,2,2
676,2024,2017,70.0,3.0,2,1
677,2178,2018,70.0,3.0,2,1
678,2178,2018,70.0,3.25,2,1
679,2178,2018,70.0,3.5,2,1
680,2386,2019,70.0,3.5,2,1
681,2602,2021,70.0,2.75,2,1
682,2602,2021,70.0,2.75,2,1
683,2550,2021,70.0,3.25,2,1
684,2602,2021,70.0,3.25,2,1
685,2546,2021,70.0,3.5,2,1
686,2550,2021,70.0,3.5,2,1
687,2546,2021,70.0,4.0,2,1
688,654,2011,70.0,3.25,2,0
689,654,2011,70.0,3.25,2,0
690,654,2011,70.0,3.25,2,0
691,2550,2021,70.0,3.0,2,1
692,423,2009,75.0,3.0,4,0
693,423,2009,60.0,3.25,4,0
694,661,2011,60.0,3.5,4,0
695,987,2012,75.0,3.0,4,2
696,991,2012,70.0,3.25,2,2
697,987,2012,70.0,3.75,2,2
698,987,2012,70.0,3.75,2,2
699,987,2012,70.0,4.0,2,2
700,1223,2014,82.0,3.25,4,2
701,1920,2016,72.0,2.75,2,1
702,1920,2016,72.0,3.0,2,1
703,1920,2016,70.0,3.25,2,1
704,2342,2019,72.0,3.0,4,1
705,2342,2019,70.0,3.25,4,1
706,1550,2015,70.0,3.0,3,2
707,1554,2015,70.0,3.0,3,2
708,1550,2015,70.0,3.25,3,2
